PGM_SYS_ID,PROGRAM_CODE,PROGRAM_DESC,prg_status,AIR_OPERATING_STATUS_DESC,BEGIN_DATE,prg_updated,fac_class,fac_status,STATE,FACILITY_NAME,SIC_CODES,NAICS_CODES,updated,update_year,naics_first
KS0000002005300024,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,10/20/2020,12/12/2020,SMI,OPR,KS,MOLY MFG (AIR),3523,332323,2020-12-12,2020,332
OK0000004013700100,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,05/22/2024,05/31/2024,MIN,OPR,OK,CONTINENTAL RESOURCES / GARRETT 1 36H,1311,211120,2024-05-31,2024,211
OK0000004015100439,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,03/08/2018,03/09/2018,MIN,OPR,OK,DIVERSIFIED PRODUCTION LLC / SHAWNA 1 34H SHAWNA 2 34H,1311,211120,2018-03-09,2018,211
PR0000007201700015,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,10/19/2014,01/09/2019,MIN,OPR,PR,ABBOTT HEALTHCARE LTD,2833,325411,2019-01-09,2019,325
PR0000007212700062,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,10/19/2014,08/30/2019,MIN,OPR,PR,LAVANDERIA 'LE' PRESSING INC,7216,812320,2019-08-30,2019,812
NY0000002630700486,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,07/05/2023,07/05/2023,MIN,OPR,NY,JAMAICA HOSPITAL MEDICAL CENTER,8062,622110,2023-07-05,2023,622
NY0000002640300263,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,04/05/2024,04/05/2024,MIN,OPR,NY,MLPF&S INC - 10 TELEPORT DR,6021,522110,2024-04-05,2024,522
NC0000003701900116,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,02/27/2026,02/27/2026,MIN,OPR,NC,BWI ETN LLC - DAURITY SPRINGS QUARRY,1423,212313,2026-02-27,2026,212
AR0000000504100233,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,05/06/2024,05/06/2024,SMI,OPR,AR,SCOTT PETROLEUM CORPORATION - MCGEHEE,5171,424710,2024-05-06,2024,424
CO0000000812309AFD,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,11/10/2022,11/10/2022,MIN,OPR,CO,NOBLE ENERGY - ST BOOTH T4N-R64W-S36 L01,1321,211112 211130,2022-11-10,2022,211
ID0000001600100318,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,04/28/2022,05/05/2022,MIN,OPR,ID,REPUBLIC SVCS OF IDAHO MERIDIAN STA,NA,562111,2022-05-05,2022,562
ID0000001677700533,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,04/16/2015,03/27/2018,SMI,OPR,ID,KNIFE RIVER CORP - MTN WEST 00533,NA,324121,2018-03-27,2018,324
MS0000002800500037,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,11/03/2020,11/03/2020,MIN,OPR,MS,"AUSTRALIS TMS INC, ANDERSON 17H-2 AND 17H-3 PRODUCTION FACILITY",NA,211111,2020-11-03,2020,211
MS0000002800500046,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,01/12/2021,01/12/2021,MIN,OPR,MS,"AUSTRALIS TMS INC, SABINE 12H-1 AND 12H-2 PRODUCTION FACILITY",NA,211111,2021-01-12,2021,211
MS0000002800500047,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,06/05/2023,06/05/2023,MIN,OPR,MS,"AUSTRALIS TMS INC, LONGLEAF 29H-1 AND 29H-2 PRODUCTION FACILITY",NA,211111,2023-06-05,2023,211
MS0000002815700030,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,06/23/2020,06/23/2020,MIN,OPR,MS,"SIGNAL LLC, BLACKSTONE 4H-1 AND 4H-2 PRODUCTION FACILITY",NA,211111,2020-06-23,2020,211
MS0000002815700033,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,10/13/2020,10/13/2020,MIN,OPR,MS,"SIGNAL LLC, FASSMANN 9H-1 AND 9H-2 PRODUCTION FACILITY",NA,211111,2020-10-13,2020,211
MS0000002815700035,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,10/27/2020,10/27/2020,MIN,OPR,MS,"SIGNAL LLC, GEORGE MARTENS ET AL PRODUCTION FACILITY",NA,211111,2020-10-27,2020,211
MS0000002815700036,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,06/23/2020,06/23/2020,MIN,OPR,MS,"SIGNAL, LLC, SD SMITH 1H PRODUCTION FACILITY",NA,211111,2020-06-23,2020,211
NC0000003700900091,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,07/01/2022,07/01/2022,SMI,OPR,NC,"KURARAY AMERICA, INC. - FAYETTEVILLE",3081,326113,2022-07-01,2022,326
NY0000002620401648,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,03/07/2023,03/07/2023,MIN,OPR,NY,330 MADISON AVENUE GENERATOR PLANT,6512 6513,531110,2023-03-07,2023,531
OH0000001576222005,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,09/26/2018,03/10/2021,MIN,OPR,OH,TIMKEN COMPANY - GAMBRINUS ROLLER,NA,332991,2021-03-10,2021,332
OK0000004000900184,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,11/08/2024,11/12/2024,MIN,OPR,OK,BCE MACH II LLC / BROTHERS 1 20,1311,211130,2024-11-12,2024,211
OK0000004001700344,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,10/29/2019,10/29/2019,MIN,OPR,OK,BCE MACH LLC / EL RENO 1 35 26H,1311,211130,2019-10-29,2019,211
OK0000004001700372,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,09/07/2022,09/13/2022,MIN,OPR,OK,FW MIDCON I LLC / KREMEIER 1H 18X,1311,211120,2022-09-13,2022,211
OK0000004001900226,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,01/24/2024,01/30/2024,MIN,OPR,OK,XTO ENERGY INC / GENE 1 9H4X PRODUCTION SITE,1311,211120,2024-01-30,2024,211
OK0000004004500375,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,07/12/2018,07/13/2018,MIN,OPR,OK,PRESIDIO PETROLEUM LLC / PEER 1 26H,1311,211130,2018-07-13,2018,211
OK0000004004900082,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,12/02/2019,12/06/2019,MIN,OPR,OK,CONTINENTAL RESOURCES / SYMPSON 1 6H DUFORT 1 1H,1311,211130,2019-12-06,2019,211
OK0000004005100271,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,02/08/2019,02/13/2019,MIN,OPR,OK,UNIT PETROLEUM CO / SCOTT TRUST 31 5H,1311,211130,2019-02-13,2019,211
OK0000004005100286,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,02/13/2019,02/13/2019,MIN,OPR,OK,UNIT PETROLEUM CO / WHITE 6 2H PRODUCTION FACILITY,1311,211130,2019-02-13,2019,211
OK0000004005100287,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,10/21/2025,10/22/2025,MIN,OPR,OK,UNIT PETROLEUM CO / SAMPSON TRUST 35 1H PRODUCTION FACILIT,1311,211120,2025-10-22,2025,211
OK0000004005100288,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,02/08/2019,02/13/2019,MIN,OPR,OK,UNIT PETROLEUM CO / DEKINDER 4 1H PRODUCTION FACILITY,1311,211130,2019-02-13,2019,211
OK0000004005100290,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,02/08/2019,02/13/2019,MIN,OPR,OK,UNIT PETROLEUM CO / BADGETT 31 4H PRODUCTION FACILITY,1311,211130,2019-02-13,2019,211
OK0000004005900067,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,04/11/2018,04/18/2018,MIN,OPR,OK,RTC RESOURCES LLP / NINE 6 33H,1311,211111 211120,2018-04-18,2018,211
OK0000004008500010,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,12/23/2022,12/29/2022,MIN,OPR,OK,CONTINENTAL RESOURCES / BUCK 1 6H,1311,211120,2022-12-29,2022,211
OK0000004013700108,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,01/11/2019,01/15/2019,MIN,OPR,OK,CONTINENTAL RESOURCES / ELY 1 25 36XH,1311,211120,2019-01-15,2019,211
PA000573174,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,09/26/2025,02/17/2026,MIN,OPR,PA,MINARD RUN OIL CO/TB-5129,1311,211111 211130,2026-02-17,2026,211
PA000776665,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,02/01/2021,02/26/2026,SMI,OPR,PA,REGENCY MARCELLUS GAS GATHERING LLC/ AUBURN STA,1311,211111,2026-02-26,2026,211
SC00018800092,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,04/01/2021,04/08/2021,SMI,OPR,SC,INDUSTRIAL PLASTICS GROUP LLC,NA,339920,2021-04-08,2021,339
TN0000004712500129,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,03/02/2019,12/15/2020,MIN,OPR,TN,BI-COUNTY SOLID WASTE MANAGEMENT SYSTEM,4953,562212,2020-12-15,2020,562
OK0000004013700132,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,06/06/2024,06/18/2024,MIN,OPR,OK,FW MIDCON I LLC / ELY 1 12H,1311,211120,2024-06-18,2024,211
OK0000004005100293,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,05/09/2024,05/14/2024,MIN,OPR,OK,CONTINENTAL RESOURCES / LAMBAKIS 2 11 2XH,1311,211130,2024-05-14,2024,211
OK0000004001700382,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,11/05/2019,11/06/2019,MIN,OPR,OK,FW MIDCON I LLC / BOHLMAN 1H 34X,1311,211120,2019-11-06,2019,211
OK0000004001700386,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,05/10/2018,05/15/2018,SMI,OPR,OK,FW MIDCON I LLC / BERNARD 1H 5X FLORENE 1406 1H 5X JACKS,1311,211120,2018-05-15,2018,211
OK0000004001700389,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,10/30/2019,11/06/2019,MIN,OPR,OK,FW MIDCON I LLC / ANNUSCHAT 1H 6X,1311,211120,2019-11-06,2019,211
OK0000004001700387,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,08/11/2020,08/24/2020,MIN,OPR,OK,FW MIDCON I LLC / SLASH C 1H 17X,1311,211120,2020-08-24,2020,211
OK0000004005100298,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,02/04/2019,02/06/2019,MIN,OPR,OK,UNIT PETROLEUM CO / KELLER 1 2H PRODUCTION FACILITY,1311,211130,2019-02-06,2019,211
OK0000004005100297,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,02/04/2019,02/06/2019,MIN,OPR,OK,UNIT PETROLEUM CO / ANTHONY 7 1H PRODUCTION FACILITY,1311,211130,2019-02-06,2019,211
ID0000001606700047,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,12/10/2020,03/29/2021,SMI,OPR,ID,BARCLAY TRUCK REBUILDERS,NA,811121,2021-03-29,2021,811
OK0000004001700388,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,05/11/2022,05/18/2022,MIN,OPR,OK,COTERRA ENERGY OPERATING CO / LITTLE 1 34H,1311,211130,2022-05-18,2022,211
OK0000004007700110,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,08/12/2020,08/24/2020,MIN,OPR,OK,MERIT ENERGY CO / LYONS NO 06 09,1311,211130,2020-08-24,2020,211
OK0000004007700109,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,08/12/2020,08/24/2020,MIN,OPR,OK,MERIT ENERGY CO / NORRIS NO 2 12,1311,211130,2020-08-24,2020,211
OK0000004009300116,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,08/31/2022,09/07/2022,MIN,OPR,OK,DIVERSIFIED PRODUCTION LLC / REGIER 5 2H REGIER 6 2H,1311,211120,2022-09-07,2022,211
OK0000004000700118,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,12/04/2025,01/13/2026,MIN,OPR,OK,LATIGO OIL AND GAS INC / LAMUNYON 1 14,1311,211130,2026-01-13,2026,211
OK0000004007300114,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,03/27/2023,03/29/2023,MIN,OPR,OK,COTERRA ENERGY OPERATING CO / WORT 1 21H,1311,211120,2023-03-29,2023,211
OK0000004007300113,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,10/15/2020,12/01/2020,MIN,OPR,OK,FW MIDCON I LLC / WALTA 1H 4X,1311,211120,2020-12-01,2020,211
OK0000004009500101,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,06/21/2024,07/03/2024,MIN,OPR,OK,XTO ENERGY INC / LONG JOHN 1 22H PRODUCTION SITE,1311,211120,2024-07-03,2024,211
OK0000004001900238,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,05/05/2023,05/09/2023,MIN,OPR,OK,XTO ENERGY INC / DANNY 1 29H33 KATHY 1 29H28 DAVID 1 29,1311,211120,2023-05-09,2023,211
OK0000004009500104,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,06/03/2024,06/05/2024,MIN,OPR,OK,XTO ENERGY INC / ANNE BONNY 1 27H PRODUCTION SITE,1311,211130,2024-06-05,2024,211
OK0000004009500105,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,06/18/2024,07/03/2024,MIN,OPR,OK,XTO ENERGY INC / HOWELL DAVIS XS 1 18H PRODUCTION SITE,1311,211120,2024-07-03,2024,211
OK0000004009500106,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,04/29/2024,04/30/2024,MIN,OPR,OK,XTO ENERGY INC / SAMUEL MASON 1 36H AND  EDWARD TEACH 2,1311,211130,2024-04-30,2024,211
OK0000004001700404,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,10/15/2020,12/01/2020,MIN,OPR,OK,FW MIDCON I LLC / PETERS 1H 15X,1311,211120,2020-12-01,2020,211
OK0000004001700403,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,10/13/2020,12/01/2020,MIN,OPR,OK,FW MIDCON I LLC / MEYER 1H 21X,1311,211120,2020-12-01,2020,211
OK0000004007300108,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,11/15/2018,11/19/2018,MIN,OPR,OK,FW MIDCON I LLC / COFFEY 1H 27X,1311,211120,2018-11-19,2018,211
OK0000004013700162,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,05/14/2018,05/15/2018,MIN,OPR,OK,FW MIDCON I LLC / MCELROY 3H 4H 19,1311,211120,2018-05-15,2018,211
OK0000004006900025,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,12/18/2024,12/18/2024,MIN,OPR,OK,XTO ENERGY INC / GRAY 22 1H PRODUCTION SITE,1311,211120,2024-12-18,2024,211
OK0000004013700164,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,06/19/2024,07/03/2024,MIN,OPR,OK,FW MIDCON I LLC / HAYS 1 1H,1311,211120,2024-07-03,2024,211
OK0000004001700407,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,08/21/2020,08/24/2020,SMI,OPR,OK,COTERRA ENERGY OPERATING CO / SIMS FACILITY,1311,211130,2020-08-24,2020,211
OK0000004001100123,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,02/06/2026,02/18/2026,MIN,OPR,OK,COTERRA ENERGY OPERATING CO / DUMAS 1 16H,1311,211130,2026-02-18,2026,211
OK0000004001700408,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,10/22/2021,12/14/2021,MIN,OPR,OK,FW MIDCON I LLC / WITTROCK 1H 25X,1311,211120,2021-12-14,2021,211
OK0000004004500399,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,09/28/2020,10/12/2020,MIN,OPR,OK,CHACO ENERGY CO / STAHLMAN 17,1311,211120,2020-10-12,2020,211
OK0000004007700113,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,08/12/2020,08/24/2020,MIN,OPR,OK,MERIT ENERGY CO / PASCHALL NO 2 21 WELLSITE,1311,211130,2020-08-24,2020,211
OK0000004007700114,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,08/12/2020,08/24/2020,MIN,OPR,OK,MERIT ENERGY CO / RENEGADE 02 05,1311,211130,2020-08-24,2020,211
OK0000004013700167,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,09/09/2025,09/12/2025,MIN,OPR,OK,TERRITORY RESOURCES LLC / MITCHELL 1 10H,1311,211120,2025-09-12,2025,211
OK0000004005100321,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,12/06/2019,12/06/2019,MIN,OPR,OK,CONTINENTAL RESOURCES / GOOD MARTIN 1 10 3XH GOOD MARTIN 2 10,1311,211120,2019-12-06,2019,211
OK0000004007900093,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,08/12/2020,08/24/2020,MIN,OPR,OK,MERIT ENERGY CO / FRANCES KANE 01 08 WELLSITE,1311,211130,2020-08-24,2020,211
OK0000004007300130,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,09/17/2020,09/22/2020,MIN,OPR,OK,FW MIDCON I LLC / JOHN 1H 5X,1311,211120,2020-09-22,2020,211
OK0000004013700168,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,11/06/2019,11/14/2019,MIN,OPR,OK,FW MIDCON I LLC / BRIAR 3H 4H 35X,1311,211120,2019-11-14,2019,211
OK0000004005300293,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,06/01/2015,10/02/2018,MIN,OPR,OK,SPECIAL ENERGY CORP / UNBEHAUEN 23 24 25 26 PAD,1311,211120,2018-10-02,2018,211
OK0000004009500110,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,06/18/2024,07/03/2024,MIN,OPR,OK,XTO ENERGY INC / EDWARD TEACH 1 35H PRODUCTION SITE,1311,211120,2024-07-03,2024,211
OK0000004001900240,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,09/03/2024,09/09/2024,MIN,OPR,OK,XTO ENERGY INC / GORDON 1 10H14 PRODUCTION SITE,1311,211120,2024-09-09,2024,211
OK0000004007300135,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,10/15/2020,12/01/2020,MIN,OPR,OK,FW MIDCON I LLC / RUEB 1H 26X,1311,211120,2020-12-01,2020,211
OK0000004004900107,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,10/20/2021,10/22/2021,MIN,OPR,OK,FW MIDCON I LLC / RIDDLE 1H 9XX,1311,211120,2021-10-22,2021,211
OK0000004007300137,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,10/20/2021,10/22/2021,MIN,OPR,OK,FW MIDCON I LLC / SMITH BROTHERS 1H 1X,1311,211120,2021-10-22,2021,211
OK0000004001900243,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,12/09/2024,12/18/2024,MIN,OPR,OK,XTO ENERGY INC / GINGER 1 2 3 4 36H31 PRODUCTION SITE,1311,211120,2024-12-18,2024,211
OK0000004005100333,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,09/15/2020,09/22/2020,MIN,OPR,OK,CONTINENTAL RESOURCES / CALINE 2 30 TANK BATTERY,1311,211120,2020-09-22,2020,211
OK0000004007700102,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,08/12/2020,08/24/2020,MIN,OPR,OK,MERIT ENERGY CO / NAN NO 01 15 WELLSITE,1311,211130,2020-08-24,2020,211
OK0000004007900094,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,08/12/2020,08/24/2020,MIN,OPR,OK,MERIT ENERGY CO / STATE RABON COMPRESSOR STATION,1311,211130,2020-08-24,2020,211
OK0000004006300088,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,08/12/2020,08/24/2020,MIN,OPR,OK,MERIT ENERGY CO / SHERRY 01 13H,1311,211130,2020-08-24,2020,211
OK0000004007700116,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,08/12/2020,08/24/2020,MIN,OPR,OK,MERIT ENERGY CO / HARMON MCFERRAN 06 34,1311,211130,2020-08-24,2020,211
OK0000004007700117,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,08/12/2020,08/24/2020,MIN,OPR,OK,MERIT ENERGY CO / BLAIR UNIT 14 35,1311,211130,2020-08-24,2020,211
OK0000004007700119,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,08/12/2020,08/24/2020,MIN,OPR,OK,MERIT ENERGY CO / BLAIR UNIT 09 35,1311,211130,2020-08-24,2020,211
OK0000004007700118,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,08/12/2020,08/24/2020,MIN,OPR,OK,MERIT ENERGY CO / HARMON MCFERRAN 07 34,1311,211130,2020-08-24,2020,211
OK0000004012100338,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,08/12/2020,08/24/2020,MIN,OPR,OK,MERIT ENERGY CO / HALL 01 18,1311,211130,2020-08-24,2020,211
OK0000004007300143,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,10/13/2020,12/01/2020,MIN,OPR,OK,FW MIDCON I LLC / KENNETH 1H 30X,1311,211120,2020-12-01,2020,211
OK0000004013700182,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,10/01/2018,10/02/2018,MIN,OPR,OK,FW MIDCON I LLC / MASHBURN 4H 33X,1311,211120,2018-10-02,2018,211
OK0000004001100136,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,07/09/2021,07/21/2021,MIN,OPR,OK,STAGHORN PETROLEUM II LLC / WISDOM UNIT 2 9,1311,211120,2021-07-21,2021,211
OK0000004001500138,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,06/29/2018,07/06/2018,MIN,OPR,OK,CONTANGO RESOURCES INC / STEPHENS 20 01,1311,211120,2018-07-06,2018,211
OK0000004001500139,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,06/29/2018,07/06/2018,MIN,OPR,OK,STAGHORN PETROLEUM II LLC / PECK 1 28  2 28 CDP,1311,211120,2018-07-06,2018,211
OK0000004012100343,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,08/12/2020,08/24/2020,MIN,OPR,OK,MERIT ENERGY CO / THORNE NO 01 08,1311,211130,2020-08-24,2020,211
OK0000004012900562,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,08/28/2018,08/29/2018,MIN,OPR,OK,COTERRA ENERGY OPERATING CO / SPROWLS 4 4 FACILITY,1311,211130,2018-08-29,2018,211
OK0000004015100582,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,07/09/2021,07/21/2021,MIN,OPR,OK,FBF ENERGY / HODGDEN TRUST 3 1,1311,211120,2021-07-21,2021,211
OK0000004001900250,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,06/28/2024,07/03/2024,MIN,OPR,OK,XTO ENERGY INC / FRED 1 2 3 4 25H30 PRODUCTION SITE,1311,211120,2024-07-03,2024,211
OK0000004012100346,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,08/12/2020,08/24/2020,MIN,OPR,OK,MERIT ENERGY CO / USA NO 01 35 WELLSITE,1311,211130,2020-08-24,2020,211
OK0000004007900096,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,08/12/2020,08/24/2020,MIN,OPR,OK,MERIT ENERGY CO / BOKOSHE NO 01 06 WELLSITE,1311,211130,2020-08-24,2020,211
OK0000004007300155,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,03/10/2020,03/12/2020,MIN,OPR,OK,FW MIDCON I LLC / CORBIN 1H 5X CORBIN 1608 2H 3H 5X,1311,211120,2020-03-12,2020,211
OK0000004007700122,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,08/12/2020,08/24/2020,MIN,OPR,OK,MERIT ENERGY CO / JONES NO 01 10 WELLSITE,1311,211130,2020-08-24,2020,211
OK0000004007700124,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,08/12/2020,08/24/2020,MIN,OPR,OK,MERIT ENERGY CO / ANDERSON NO 05 05 WELLSITE,1311,211130,2020-08-24,2020,211
OK0000004007700123,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,08/12/2020,08/24/2020,MIN,OPR,OK,MERIT ENERGY CO / WM GALLAGHER NO 07 14 WELLSITE,1311,211130,2020-08-24,2020,211
OK0000004007700126,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,08/12/2020,08/24/2020,MIN,OPR,OK,MERIT ENERGY CO / JONES NO 4 10,1311,211130,2020-08-24,2020,211
OK0000004007900098,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,08/12/2020,08/24/2020,MIN,OPR,OK,MERIT ENERGY CO / KENNEDY UNIT NO 02 19,1311,211130,2020-08-24,2020,211
OK0000004007700125,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,08/12/2020,08/24/2020,MIN,OPR,OK,MERIT ENERGY CO / ORR A NO 6 8,1311,211130,2020-08-24,2020,211
OK0000004001500146,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,06/29/2018,07/06/2018,MIN,OPR,OK,RIVIERA OPERATING LLC / CRAIN 2 24,1311,211120,2018-07-06,2018,211
OK0000004015100592,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,07/09/2021,07/21/2021,MIN,OPR,OK,STAGHORN PETROLEUM II LLC / HODGDEN 2 9,1311,211120,2021-07-21,2021,211
OK0000004009300098,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,05/29/2019,05/31/2019,MIN,OPR,OK,STAGHORN PETROLEUM II LLC / CRAVENS 1 23,1311,211120,2019-05-31,2019,211
OK0000004013700194,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,05/14/2018,05/15/2018,MIN,OPR,OK,FW MIDCON I LLC / KELLY 2H 11X,1311,211120,2018-05-15,2018,211
OK0000004013700195,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,11/15/2018,11/19/2018,MIN,OPR,OK,FW MIDCON I LLC / KELLY 5H 11X,1311,211120,2018-11-19,2018,211
OK0000004013700196,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,05/14/2018,05/15/2018,MIN,OPR,OK,FW MIDCON I LLC / KELLY 3H 11X,1311,211120,2018-05-15,2018,211
