SOURCE_ID,n_rows,n_violations,n_hpv,n_frv,n_with_ea,n_with_eval,n_in_pipeline,has_penalty,total_penalty,earliest_viol,latest_viol
OK0000004001900376,1,1,0,1,0,1,1,FALSE,0,2022-11-01,2022-11-01
OK0000004001900408,1,1,0,1,0,1,1,FALSE,0,2023-10-05,2023-10-05
OK0000004001900410,1,1,0,1,0,1,1,FALSE,0,2025-02-14,2025-02-14
OK0000004002300013,1,1,0,1,0,0,0,FALSE,0,2024-11-06,2024-11-06
OK0000004002300053,4,4,0,4,0,4,4,FALSE,0,2019-08-16,2023-10-09
OK0000004002500001,3,3,0,3,0,0,0,FALSE,0,2017-08-15,2021-07-27
OK0000004002500003,3,3,0,3,0,0,0,FALSE,0,2016-07-07,2024-01-31
OK0000004002700021,2,2,0,2,0,0,0,FALSE,0,2017-01-31,2021-12-01
OK0000004002700022,1,1,0,1,0,0,0,FALSE,0,2021-09-19,2021-09-19
OK0000004002700041,4,4,0,4,0,0,0,FALSE,0,2016-09-21,2024-07-22
OK0000004002700103,2,2,0,2,0,0,0,FALSE,0,2016-08-22,2021-12-29
OK0000004002700125,1,1,0,1,0,0,0,FALSE,0,2023-09-28,2023-09-28
OK0000004002700196,2,2,0,2,0,0,0,FALSE,0,2020-06-07,2025-05-12
OK0000004002900011,5,5,0,5,0,2,5,FALSE,0,2021-06-28,2025-05-28
OK0000004002900013,6,6,0,6,0,1,6,FALSE,0,2016-09-18,2026-04-13
OK0000004002900021,2,2,0,2,0,2,2,FALSE,0,2020-06-19,2024-07-03
OK0000004002900022,4,4,0,4,0,2,4,FALSE,0,2017-09-20,2025-04-25
OK0000004002900023,2,2,0,2,0,1,2,FALSE,0,2020-01-27,2022-03-11
OK0000004002900025,1,1,0,1,0,0,0,FALSE,0,2018-08-29,2018-08-29
OK0000004002900027,3,3,0,3,0,0,0,FALSE,0,2016-06-10,2025-05-13
OK0000004002900034,1,1,0,1,0,0,0,FALSE,0,2021-12-22,2021-12-22
OK0000004002900035,1,1,0,1,0,1,1,FALSE,0,2020-08-06,2020-08-06
OK0000004002900040,5,5,0,5,0,3,5,FALSE,0,2017-03-14,2021-08-22
OK0000004002900122,3,3,0,3,0,2,3,FALSE,0,2022-10-25,2025-07-30
OK0000004002900123,3,3,0,3,0,2,3,FALSE,0,2022-10-25,2025-07-30
OK0000004002900136,1,1,0,1,0,1,1,FALSE,0,2025-07-30,2025-07-30
OK0000004002900140,3,3,0,3,0,2,3,FALSE,0,2018-09-20,2023-11-06
OK0000004002900146,1,1,0,1,0,0,0,FALSE,0,2021-08-23,2021-08-23
OK0000004002900156,1,1,0,1,0,1,1,FALSE,0,2021-08-23,2021-08-23
OK0000004002900200,1,1,0,1,0,1,1,FALSE,0,2025-06-10,2025-06-10
OK0000004003100001,2,2,1,1,1,1,2,FALSE,0,2024-09-12,2025-09-26
OK0000004003100003,6,6,0,6,0,2,6,FALSE,0,2016-08-24,2022-09-06
OK0000004003100005,7,7,0,7,0,4,7,FALSE,0,2018-09-11,2024-09-16
OK0000004003100006,1,1,0,1,1,1,1,FALSE,0,2018-12-26,2018-12-26
OK0000004003100007,1,1,0,1,0,0,0,FALSE,0,2018-02-13,2018-02-13
OK0000004003100008,1,1,0,1,0,1,1,FALSE,0,2020-02-25,2020-02-25
OK0000004003100035,2,2,0,0,2,2,2,TRUE,2000,Inf,-Inf
OK0000004003500002,1,1,0,1,0,0,0,FALSE,0,2024-06-05,2024-06-05
OK0000004003500035,1,1,0,1,0,0,0,FALSE,0,2024-06-24,2024-06-24
OK0000004003700001,5,5,0,5,0,0,0,FALSE,0,2017-05-20,2025-03-19
OK0000004003700022,1,1,0,1,0,0,0,FALSE,0,2017-05-17,2017-05-17
OK0000004003700034,3,3,0,3,0,1,3,FALSE,0,2016-07-01,2021-09-12
OK0000004003700087,1,1,0,1,0,1,1,FALSE,0,2023-01-26,2023-01-26
OK0000004003700094,1,1,0,1,0,1,1,FALSE,0,2022-09-19,2022-09-19
OK0000004003700099,1,1,0,1,0,1,1,FALSE,0,2021-04-15,2021-04-15
OK0000004003700112,1,1,0,1,0,1,1,FALSE,0,2022-10-26,2022-10-26
OK0000004003700503,2,2,0,2,0,2,2,FALSE,0,2017-09-25,2023-03-14
OK0000004003795001,2,2,0,2,0,2,2,FALSE,0,2021-01-12,2024-08-20
OK0000004003900002,1,1,0,1,0,0,0,FALSE,0,2016-12-14,2016-12-14
OK0000004003900009,2,2,0,2,0,1,2,FALSE,0,2016-06-24,2024-03-15
OK0000004003900020,4,4,1,3,1,1,4,FALSE,0,2020-09-28,2026-05-08
OK0000004003900022,7,7,0,7,0,6,7,FALSE,0,2016-11-22,2025-07-17
OK0000004003900023,2,2,0,2,0,0,0,FALSE,0,2021-03-10,2025-02-10
OK0000004003900043,10,10,0,10,0,8,10,FALSE,0,2016-11-23,2025-09-18
OK0000004003900046,1,1,0,1,0,0,0,FALSE,0,2016-10-17,2016-10-17
OK0000004003900047,1,1,0,1,0,0,0,FALSE,0,2026-01-28,2026-01-28
OK0000004003900145,1,1,0,1,0,1,1,FALSE,0,2021-04-12,2021-04-12
OK0000004003900147,1,1,0,1,0,1,1,FALSE,0,2020-11-02,2020-11-02
OK0000004003900155,1,1,0,1,0,0,0,FALSE,0,2021-08-24,2021-08-24
OK0000004003900178,1,1,0,1,0,1,1,FALSE,0,2020-11-02,2020-11-02
OK0000004003900180,1,1,0,1,0,1,1,FALSE,0,2020-11-02,2020-11-02
OK0000004003900181,1,1,0,1,0,1,1,FALSE,0,2020-11-02,2020-11-02
OK0000004003900182,1,1,0,1,0,1,1,FALSE,0,2020-11-02,2020-11-02
OK0000004003900183,1,1,0,1,0,1,1,FALSE,0,2020-11-02,2020-11-02
OK0000004003900184,1,1,0,1,0,1,1,FALSE,0,2020-11-02,2020-11-02
OK0000004003900186,1,1,0,1,0,1,1,FALSE,0,2020-11-02,2020-11-02
OK0000004003900187,1,1,0,1,0,1,1,FALSE,0,2020-11-02,2020-11-02
OK0000004003900188,1,1,0,1,0,1,1,FALSE,0,2020-11-02,2020-11-02
OK0000004003900189,1,1,0,1,0,1,1,FALSE,0,2020-11-02,2020-11-02
OK0000004003900207,1,1,0,1,0,1,1,FALSE,0,2020-11-02,2020-11-02
OK0000004003900208,1,1,0,1,0,1,1,FALSE,0,2020-11-02,2020-11-02
OK0000004003900216,1,1,0,1,0,1,1,FALSE,0,2020-11-02,2020-11-02
OK0000004003900222,1,1,0,1,0,1,1,FALSE,0,2020-11-02,2020-11-02
OK0000004003900225,1,1,0,1,0,1,1,FALSE,0,2020-11-02,2020-11-02
OK0000004003900228,1,1,0,1,0,0,0,FALSE,0,2024-01-30,2024-01-30
OK0000004003900230,1,1,0,1,0,1,1,FALSE,0,2020-11-02,2020-11-02
OK0000004003900235,1,1,0,1,0,1,1,FALSE,0,2025-04-10,2025-04-10
OK0000004003900240,1,1,0,1,0,1,1,FALSE,0,2018-09-06,2018-09-06
OK0000004003900242,1,1,0,1,0,1,1,FALSE,0,2025-04-10,2025-04-10
OK0000004003900245,1,1,0,1,0,1,1,FALSE,0,2025-04-10,2025-04-10
OK0000004003900249,1,1,0,1,0,1,1,FALSE,0,2020-11-02,2020-11-02
OK0000004003900254,1,1,0,1,0,1,1,FALSE,0,2018-09-06,2018-09-06
OK0000004003900256,1,1,0,1,0,1,1,FALSE,0,2020-11-02,2020-11-02
OK0000004003900257,1,1,0,1,0,1,1,FALSE,0,2020-11-02,2020-11-02
OK0000004003900258,1,1,0,1,0,1,1,FALSE,0,2020-11-02,2020-11-02
OK0000004003900262,1,1,0,1,0,1,1,FALSE,0,2020-11-02,2020-11-02
OK0000004003900265,1,1,0,1,0,1,1,FALSE,0,2025-04-10,2025-04-10
OK0000004003900276,1,1,0,1,0,1,1,FALSE,0,2025-04-10,2025-04-10
OK0000004003900286,1,1,0,1,0,1,1,FALSE,0,2025-04-10,2025-04-10
OK0000004003900303,1,1,0,1,0,1,1,FALSE,0,2020-11-02,2020-11-02
OK0000004003900315,1,1,0,1,0,1,1,FALSE,0,2021-08-31,2021-08-31
OK0000004003900320,1,1,0,1,0,1,1,FALSE,0,2025-03-31,2025-03-31
OK0000004003900332,1,1,0,1,0,1,1,FALSE,0,2023-10-02,2023-10-02
OK0000004003900334,1,1,0,1,0,1,1,FALSE,0,2024-01-30,2024-01-30
OK0000004003900335,1,1,0,1,0,1,1,FALSE,0,2022-05-31,2022-05-31
OK0000004003900337,1,1,0,1,0,1,1,FALSE,0,2023-10-02,2023-10-02
OK0000004003900350,1,1,0,1,0,1,1,FALSE,0,2024-11-15,2024-11-15
OK0000004003900358,1,1,0,1,0,1,1,FALSE,0,2025-01-10,2025-01-10
OK0000004003900373,1,1,1,0,0,1,1,FALSE,0,2024-01-30,2024-01-30
OK0000004003900374,1,1,0,1,0,1,1,FALSE,0,2024-01-30,2024-01-30
OK0000004004100054,1,1,0,1,0,1,1,FALSE,0,2021-04-15,2021-04-15
OK0000004004300002,1,1,0,1,0,0,0,FALSE,0,2024-02-06,2024-02-06
OK0000004004300006,3,3,0,3,0,1,3,FALSE,0,2016-11-16,2024-04-18
OK0000004004300011,1,1,0,1,0,0,0,FALSE,0,2023-04-06,2023-04-06
OK0000004004300013,1,1,0,1,0,1,1,FALSE,0,2022-10-19,2022-10-19
OK0000004004300015,2,2,0,2,0,1,2,FALSE,0,2021-07-15,2025-01-06
OK0000004004300024,2,2,0,2,0,1,2,FALSE,0,2024-04-18,2025-01-22
OK0000004004300026,1,1,0,1,0,1,1,FALSE,0,2019-08-30,2019-08-30
OK0000004004300080,1,1,0,1,0,1,1,FALSE,0,2017-04-28,2017-04-28
OK0000004004300093,1,1,0,1,0,0,0,FALSE,0,2023-06-19,2023-06-19
OK0000004004300097,1,1,1,0,0,1,1,FALSE,0,2024-01-30,2024-01-30
OK0000004004300101,1,1,0,1,0,1,1,FALSE,0,2025-01-10,2025-01-10
OK0000004004300104,1,1,0,1,0,1,1,FALSE,0,2025-01-10,2025-01-10
OK0000004004300107,1,1,0,1,0,1,1,FALSE,0,2025-01-10,2025-01-10
OK0000004004300112,1,1,0,1,0,1,1,FALSE,0,2025-01-10,2025-01-10
OK0000004004300115,1,1,0,1,0,1,1,FALSE,0,2025-01-10,2025-01-10
OK0000004004300128,1,1,0,1,0,1,1,FALSE,0,2025-01-10,2025-01-10
OK0000004004300136,1,1,0,1,0,1,1,FALSE,0,2025-01-10,2025-01-10
OK0000004004300178,1,1,0,1,0,1,1,FALSE,0,2024-01-30,2024-01-30
OK0000004004300189,1,1,0,1,0,1,1,FALSE,0,2020-11-02,2020-11-02
OK0000004004300194,1,1,0,1,0,1,1,FALSE,0,2025-06-24,2025-06-24
OK0000004004300205,1,1,0,1,0,1,1,FALSE,0,2021-03-24,2021-03-24
OK0000004004300209,1,1,0,1,0,1,1,FALSE,0,2021-03-24,2021-03-24
OK0000004004300249,1,1,0,1,0,1,1,FALSE,0,2020-11-02,2020-11-02
OK0000004004300263,2,2,0,2,1,2,2,FALSE,0,2019-04-23,2022-06-28
OK0000004004300285,1,1,0,1,0,1,1,FALSE,0,2025-01-10,2025-01-10
OK0000004004300310,3,3,0,3,0,2,3,FALSE,0,2021-08-27,2023-12-22
OK0000004004300314,1,1,0,1,0,1,1,FALSE,0,2021-03-24,2021-03-24
OK0000004004300315,1,1,0,1,0,1,1,FALSE,0,2021-03-24,2021-03-24
OK0000004004300319,1,1,0,1,0,1,1,FALSE,0,2020-11-02,2020-11-02
OK0000004004300321,3,3,0,3,0,3,3,FALSE,0,2019-04-23,2024-03-01
OK0000004004300322,2,2,0,2,0,2,2,FALSE,0,2019-05-28,2019-06-21
OK0000004004300328,1,1,0,1,0,1,1,FALSE,0,2020-11-02,2020-11-02
OK0000004004300329,1,1,0,1,0,0,0,FALSE,0,2024-07-29,2024-07-29
OK0000004004300340,1,1,0,1,0,1,1,FALSE,0,2023-12-22,2023-12-22
OK0000004004300344,1,1,0,1,0,1,1,FALSE,0,2021-03-24,2021-03-24
OK0000004004300350,1,1,0,1,0,1,1,FALSE,0,2019-04-15,2019-04-15
OK0000004004300353,1,1,0,1,0,1,1,FALSE,0,2021-03-24,2021-03-24
OK0000004004300358,1,1,0,1,0,1,1,FALSE,0,2021-03-24,2021-03-24
OK0000004004300360,1,1,0,1,0,1,1,FALSE,0,2020-11-02,2020-11-02
OK0000004004300361,1,1,0,1,0,1,1,FALSE,0,2021-03-24,2021-03-24
OK0000004004300363,1,1,0,1,0,1,1,FALSE,0,2019-01-07,2019-01-07
OK0000004004300369,1,1,0,1,0,1,1,FALSE,0,2021-03-24,2021-03-24
OK0000004004300370,1,1,0,1,0,1,1,FALSE,0,2021-03-24,2021-03-24
OK0000004004300379,1,1,0,1,0,1,1,FALSE,0,2020-11-02,2020-11-02
OK0000004004300380,1,1,0,1,0,1,1,FALSE,0,2020-11-02,2020-11-02
OK0000004004300385,1,1,0,1,0,0,0,FALSE,0,2024-08-01,2024-08-01
OK0000004004300386,1,1,0,1,0,1,1,FALSE,0,2021-03-24,2021-03-24
OK0000004004300391,1,1,0,1,0,1,1,FALSE,0,2021-03-24,2021-03-24
OK0000004004300396,2,2,0,2,0,1,2,FALSE,0,2023-02-24,2023-04-24
OK0000004004300398,1,1,0,1,0,1,1,FALSE,0,2021-03-24,2021-03-24
OK0000004004300403,1,1,0,1,0,1,1,FALSE,0,2021-03-24,2021-03-24
OK0000004004300409,1,1,0,1,0,1,1,FALSE,0,2021-03-24,2021-03-24
OK0000004004300410,1,1,0,1,0,1,1,FALSE,0,2021-03-24,2021-03-24
OK0000004004300411,1,1,0,1,0,1,1,FALSE,0,2021-03-24,2021-03-24
OK0000004004300418,1,1,0,1,0,1,1,FALSE,0,2020-08-25,2020-08-25
OK0000004004300479,1,1,0,1,0,1,1,FALSE,0,2023-10-02,2023-10-02
OK0000004004300480,2,2,0,2,0,2,2,FALSE,0,2023-10-02,2024-02-15
OK0000004004300481,1,1,0,1,0,1,1,FALSE,0,2023-10-02,2023-10-02
OK0000004004300482,1,1,0,1,0,1,1,FALSE,0,2023-10-02,2023-10-02
OK0000004004300483,1,1,0,1,0,1,1,FALSE,0,2023-10-02,2023-10-02
OK0000004004300485,1,1,0,1,0,1,1,FALSE,0,2023-10-02,2023-10-02
OK0000004004300487,1,1,0,1,0,1,1,FALSE,0,2024-01-30,2024-01-30
OK0000004004300492,1,1,0,1,0,1,1,FALSE,0,2024-01-30,2024-01-30
OK0000004004300493,1,1,0,1,0,1,1,FALSE,0,2024-01-30,2024-01-30
OK0000004004300499,1,1,0,1,0,1,1,FALSE,0,2024-01-30,2024-01-30
OK0000004004300510,1,1,0,1,0,1,1,FALSE,0,2025-01-10,2025-01-10
OK0000004004300511,1,1,0,1,0,1,1,FALSE,0,2025-01-10,2025-01-10
OK0000004004300513,1,1,0,1,0,1,1,FALSE,0,2025-01-10,2025-01-10
OK0000004004300515,1,1,0,1,0,1,1,FALSE,0,2025-01-10,2025-01-10
OK0000004004300517,1,1,0,1,0,1,1,FALSE,0,2025-01-10,2025-01-10
OK0000004004300518,1,1,0,1,0,1,1,FALSE,0,2025-01-10,2025-01-10
OK0000004004300519,1,1,0,1,0,1,1,FALSE,0,2024-01-30,2024-01-30
OK0000004004500004,1,1,0,1,0,1,1,FALSE,0,2024-04-02,2024-04-02
OK0000004004500012,3,3,0,3,0,1,3,FALSE,0,2017-12-12,2022-12-27
OK0000004004500038,2,2,0,2,0,2,2,FALSE,0,2017-04-18,2022-10-19
OK0000004004500083,2,2,0,2,0,2,2,FALSE,0,2021-05-10,2025-03-06
OK0000004004500162,1,1,0,1,0,1,1,FALSE,0,2021-04-12,2021-04-12
OK0000004004500203,2,2,0,2,0,2,2,FALSE,0,2021-04-07,2026-01-05
OK0000004004500442,1,1,0,1,0,1,1,FALSE,0,2024-02-15,2024-02-15
OK0000004004500604,1,1,0,1,0,0,0,FALSE,0,2023-02-05,2023-02-05
OK0000004004500606,1,1,0,1,0,0,0,FALSE,0,2023-02-05,2023-02-05
OK0000004004500607,1,1,0,1,0,0,0,FALSE,0,2024-01-09,2024-01-09
OK0000004004500611,1,1,0,1,0,0,0,FALSE,0,2023-02-05,2023-02-05
OK0000004004500614,2,1,2,0,2,2,2,TRUE,10500,2023-09-12,2023-09-12
OK0000004004500619,1,1,0,1,0,1,1,FALSE,0,2018-09-06,2018-09-06
OK0000004004500633,1,1,0,1,0,0,0,FALSE,0,2023-10-23,2023-10-23
OK0000004004500637,1,1,0,1,0,0,0,FALSE,0,2024-01-03,2024-01-03
OK0000004004500639,1,1,0,1,0,0,0,FALSE,0,2025-11-21,2025-11-21
OK0000004004500640,1,1,0,1,0,0,0,FALSE,0,2023-10-20,2023-10-20
OK0000004004500647,1,1,0,1,0,0,0,FALSE,0,2025-04-07,2025-04-07
OK0000004004500648,1,1,0,1,0,0,0,FALSE,0,2025-09-05,2025-09-05
OK0000004004500658,1,1,0,1,0,0,0,FALSE,0,2025-01-31,2025-01-31
OK0000004004500721,1,1,0,1,0,1,1,FALSE,0,2023-04-21,2023-04-21
OK0000004004500722,1,1,0,1,0,1,1,FALSE,0,2023-04-21,2023-04-21
OK0000004004700002,6,6,0,6,0,3,6,FALSE,0,2020-09-07,2025-10-27
OK0000004004700005,13,13,0,13,0,11,13,FALSE,0,2016-09-21,2024-04-24
OK0000004004700008,16,16,0,5,11,12,16,TRUE,96215,2018-09-19,2024-08-14
OK0000004004700016,1,1,0,1,0,1,1,FALSE,0,2025-05-26,2025-05-26
OK0000004004700023,2,2,0,2,0,0,0,FALSE,0,2018-08-23,2019-11-28
OK0000004004700024,1,1,0,1,0,0,0,FALSE,0,2021-07-08,2021-07-08
OK0000004004700037,1,1,0,1,0,0,0,FALSE,0,2018-01-29,2018-01-29
OK0000004004700059,1,1,0,1,0,0,0,FALSE,0,2023-02-21,2023-02-21
OK0000004004700068,1,1,0,1,0,1,1,FALSE,0,2020-02-28,2020-02-28
OK0000004004700069,2,2,0,2,0,2,2,FALSE,0,2017-01-24,2020-02-28
OK0000004004700070,1,1,0,1,0,1,1,FALSE,0,2020-02-28,2020-02-28
OK0000004004700079,1,1,0,1,0,1,1,FALSE,0,2020-02-28,2020-02-28
OK0000004004700080,1,1,0,1,0,0,0,FALSE,0,2019-09-23,2019-09-23
OK0000004004700085,1,1,0,1,0,1,1,FALSE,0,2017-04-13,2017-04-13
OK0000004004700100,1,1,0,1,0,1,1,FALSE,0,2020-02-28,2020-02-28
OK0000004004700101,1,1,0,1,0,0,0,FALSE,0,2016-07-10,2016-07-10
OK0000004004700111,2,2,0,2,0,1,2,FALSE,0,2019-06-17,2022-03-23
OK0000004004700116,1,1,0,1,0,1,1,FALSE,0,2020-02-28,2020-02-28
OK0000004004700137,1,1,0,1,0,1,1,FALSE,0,2020-02-28,2020-02-28
OK0000004004700148,1,1,0,1,0,1,1,FALSE,0,2020-02-28,2020-02-28
OK0000004004700151,1,1,0,1,0,1,1,FALSE,0,2020-02-28,2020-02-28
OK0000004004700180,1,1,0,1,0,0,0,FALSE,0,2019-10-24,2019-10-24
OK0000004004700209,1,1,0,1,0,1,1,FALSE,0,2020-02-28,2020-02-28
OK0000004004700232,2,2,0,2,0,1,2,FALSE,0,2021-11-02,2023-11-07
OK0000004004700237,1,1,0,1,0,1,1,FALSE,0,2020-02-28,2020-02-28
OK0000004004700283,2,2,0,2,0,1,2,FALSE,0,2023-10-12,2024-07-29
OK0000004004700286,1,1,0,1,0,1,1,FALSE,0,2020-02-28,2020-02-28
OK0000004004700289,1,1,0,1,0,1,1,FALSE,0,2020-02-28,2020-02-28
OK0000004004700327,1,1,0,1,0,1,1,FALSE,0,2020-02-28,2020-02-28
OK0000004004700328,1,1,0,1,0,1,1,FALSE,0,2020-02-28,2020-02-28
OK0000004004700329,1,1,0,1,0,1,1,FALSE,0,2020-02-28,2020-02-28
OK0000004004700330,1,1,0,1,0,1,1,FALSE,0,2020-02-28,2020-02-28
OK0000004004795003,1,1,0,1,0,0,0,FALSE,0,2021-07-29,2021-07-29
OK0000004004900003,25,22,9,16,9,8,25,TRUE,13475,2016-06-01,2025-09-21
OK0000004004900004,14,13,2,11,3,9,14,TRUE,7017,2016-06-02,2025-09-05
OK0000004004900005,1,1,0,1,0,1,1,FALSE,0,2019-06-14,2019-06-14
OK0000004004900006,1,1,0,1,0,1,1,FALSE,0,2024-05-01,2024-05-01
OK0000004004900008,5,5,0,5,0,2,5,FALSE,0,2018-08-19,2026-02-27
OK0000004004900009,2,2,0,2,0,1,2,FALSE,0,2016-11-07,2018-10-24
OK0000004004900017,1,1,0,1,0,1,1,FALSE,0,2021-03-24,2021-03-24
OK0000004004900021,1,1,0,1,0,1,1,FALSE,0,2021-03-24,2021-03-24
OK0000004004900023,2,2,0,2,0,2,2,FALSE,0,2021-01-08,2024-04-18
OK0000004004900024,4,4,0,4,0,2,4,FALSE,0,2020-03-03,2025-03-31
OK0000004004900041,3,3,0,3,0,1,3,FALSE,0,2020-03-03,2026-01-07
OK0000004004900043,1,1,0,1,0,0,0,FALSE,0,2018-10-24,2018-10-24
OK0000004004900044,1,1,0,1,0,0,0,FALSE,0,2022-01-31,2022-01-31
OK0000004004900048,2,2,0,2,0,1,2,FALSE,0,2021-09-22,2023-03-15
OK0000004004900070,1,1,0,1,0,1,1,FALSE,0,2018-05-11,2018-05-11
OK0000004004900077,1,1,0,1,0,1,1,FALSE,0,2021-03-24,2021-03-24
OK0000004004900080,1,1,0,1,0,1,1,FALSE,0,2016-06-27,2016-06-27
OK0000004004900086,1,1,0,1,0,1,1,FALSE,0,2021-03-24,2021-03-24
OK0000004004900089,1,1,0,1,0,1,1,FALSE,0,2021-03-24,2021-03-24
OK0000004004900092,1,1,0,1,0,1,1,FALSE,0,2021-03-24,2021-03-24
OK0000004004900102,1,1,0,1,0,1,1,FALSE,0,2021-03-24,2021-03-24
OK0000004004900107,1,1,0,1,0,1,1,FALSE,0,2021-03-24,2021-03-24
OK0000004004900109,1,1,0,1,0,1,1,FALSE,0,2021-03-24,2021-03-24
OK0000004004900110,1,1,0,1,0,1,1,FALSE,0,2021-03-24,2021-03-24
OK0000004004900111,1,1,0,1,0,1,1,FALSE,0,2021-03-24,2021-03-24
OK0000004004900112,2,2,0,2,0,0,0,FALSE,0,2019-04-24,2021-05-26
OK0000004004900114,1,1,0,1,0,1,1,FALSE,0,2021-03-24,2021-03-24
OK0000004004900116,1,1,0,1,0,1,1,FALSE,0,2021-03-24,2021-03-24
OK0000004004900121,1,1,0,1,0,1,1,FALSE,0,2021-03-24,2021-03-24
OK0000004004900122,1,1,0,1,0,1,1,FALSE,0,2021-03-24,2021-03-24
OK0000004004900123,1,1,0,1,0,1,1,FALSE,0,2021-03-24,2021-03-24
OK0000004004900124,1,1,0,1,0,1,1,FALSE,0,2021-03-24,2021-03-24
OK0000004004900125,1,1,0,1,0,1,1,FALSE,0,2021-03-24,2021-03-24
OK0000004004900126,1,1,0,1,0,1,1,FALSE,0,2021-03-24,2021-03-24
OK0000004004900127,1,1,0,1,0,1,1,FALSE,0,2021-03-24,2021-03-24
OK0000004004900128,1,1,0,1,0,1,1,FALSE,0,2021-03-24,2021-03-24
OK0000004004900129,1,1,0,1,0,0,0,FALSE,0,2016-08-22,2016-08-22
OK0000004004900132,1,1,0,1,0,1,1,FALSE,0,2021-03-24,2021-03-24
OK0000004004900133,2,2,0,2,0,1,2,FALSE,0,2021-03-24,2022-03-02
OK0000004004900136,1,1,0,1,0,1,1,FALSE,0,2021-03-24,2021-03-24
OK0000004004900145,1,1,0,1,0,1,1,FALSE,0,2024-01-24,2024-01-24
OK0000004004900149,2,2,0,2,0,1,2,FALSE,0,2019-10-21,2022-10-27
OK0000004004900153,1,1,0,1,0,1,1,FALSE,0,2021-03-24,2021-03-24
OK0000004004900166,2,2,0,2,0,2,2,FALSE,0,2020-07-31,2024-04-18
OK0000004004900173,1,1,0,1,0,1,1,FALSE,0,2021-03-24,2021-03-24
OK0000004004900174,1,1,0,1,0,1,1,FALSE,0,2021-03-24,2021-03-24
OK0000004004900177,1,1,0,1,0,0,0,FALSE,0,2025-10-16,2025-10-16
OK0000004004900184,2,2,0,2,0,0,0,FALSE,0,2023-03-15,2023-04-17
OK0000004004900186,1,1,0,1,0,1,1,FALSE,0,2018-03-26,2018-03-26
OK0000004004900188,1,1,0,1,0,1,1,FALSE,0,2021-03-24,2021-03-24
OK0000004004900197,1,1,0,1,0,1,1,FALSE,0,2021-03-24,2021-03-24
OK0000004004900198,1,1,0,1,0,1,1,FALSE,0,2021-03-24,2021-03-24
OK0000004004900199,1,1,0,1,0,1,1,FALSE,0,2021-03-24,2021-03-24
OK0000004004900200,1,1,0,1,0,1,1,FALSE,0,2021-03-24,2021-03-24
OK0000004004900202,1,1,0,1,0,0,0,FALSE,0,2025-10-16,2025-10-16
OK0000004004900203,1,1,0,1,0,0,0,FALSE,0,2025-10-16,2025-10-16
OK0000004004900206,1,1,0,1,0,1,1,FALSE,0,2021-03-24,2021-03-24
OK0000004004900207,1,1,0,1,0,1,1,FALSE,0,2021-03-24,2021-03-24
OK0000004004900208,1,1,0,1,0,1,1,FALSE,0,2021-03-24,2021-03-24
OK0000004004900209,1,1,0,1,0,1,1,FALSE,0,2021-03-24,2021-03-24
OK0000004004900211,1,1,0,1,0,1,1,FALSE,0,2025-04-10,2025-04-10
OK0000004004900219,1,1,0,1,0,1,1,FALSE,0,2021-03-24,2021-03-24
OK0000004004900220,2,2,0,2,0,2,2,FALSE,0,2018-06-15,2019-05-06
OK0000004004900229,1,1,0,1,0,0,0,FALSE,0,2024-03-20,2024-03-20
OK0000004004900236,1,1,0,1,0,0,0,FALSE,0,2023-04-15,2023-04-15
OK0000004004900241,1,1,0,1,0,1,1,FALSE,0,2021-03-24,2021-03-24
OK0000004004900275,1,1,0,1,0,1,1,FALSE,0,2021-03-24,2021-03-24
OK0000004004900302,1,1,0,1,0,1,1,FALSE,0,2021-03-24,2021-03-24
OK0000004004995001,9,7,4,1,8,8,9,TRUE,13977,2017-06-15,2025-06-16
OK0000004005100004,1,1,0,1,0,1,1,FALSE,0,2024-04-18,2024-04-18
OK0000004005100005,1,1,0,1,0,1,1,FALSE,0,2019-05-03,2019-05-03
OK0000004005100015,3,3,0,3,0,2,3,FALSE,0,2024-04-18,2024-10-15
OK0000004005100027,1,1,0,1,0,0,0,FALSE,0,2023-08-31,2023-08-31
OK0000004005100031,1,1,0,1,0,1,1,FALSE,0,2021-08-30,2021-08-30
OK0000004005100033,7,7,0,7,1,3,7,FALSE,0,2016-08-10,2026-01-02
OK0000004005100036,2,2,0,2,0,0,0,FALSE,0,2017-08-22,2019-06-09
OK0000004005100040,1,1,0,1,0,0,0,FALSE,0,2024-10-15,2024-10-15
OK0000004005100054,2,2,0,2,0,2,2,FALSE,0,2019-09-06,2022-07-11
OK0000004005100055,4,4,0,4,0,2,4,FALSE,0,2017-07-04,2025-10-06
OK0000004005100070,3,3,0,3,0,1,3,FALSE,0,2020-01-06,2023-04-19
OK0000004005100072,5,4,2,3,2,4,5,TRUE,2975,2021-09-09,2025-07-07
OK0000004005100079,2,2,0,2,0,0,0,FALSE,0,2019-06-12,2024-09-09
OK0000004005100081,1,1,0,1,0,1,1,FALSE,0,2025-08-11,2025-08-11
OK0000004005100087,1,1,0,1,0,0,0,FALSE,0,2016-11-30,2016-11-30
OK0000004005100088,1,1,0,1,0,0,0,FALSE,0,2016-11-30,2016-11-30
OK0000004005100097,1,1,0,1,0,0,0,FALSE,0,2018-01-18,2018-01-18
OK0000004005100098,1,1,0,1,0,0,0,FALSE,0,2023-01-18,2023-01-18
OK0000004005100121,2,2,0,2,0,2,2,FALSE,0,2019-12-03,2024-04-18
