PGM_SYS_ID,POLLUTANT_CODE,n
OK0000004005100158,300000242,2
OK0000004005100158,300000243,2
OK0000004005100158,300000329,2
OK0000004005100159,10193,2
OK0000004005100159,300000005,2
OK0000004005100159,300000207,2
OK0000004005100159,300000242,2
OK0000004005100159,300000243,2
OK0000004005100159,300000329,2
OK0000004005100160,10193,2
OK0000004005100160,300000005,2
OK0000004005100160,300000207,2
OK0000004005100160,300000242,2
OK0000004005100160,300000243,2
OK0000004005100160,300000329,2
OK0000004005100162,10193,2
OK0000004005100162,300000005,2
OK0000004005100162,300000207,2
OK0000004005100162,300000242,2
OK0000004005100162,300000243,2
OK0000004005100162,300000329,2
OK0000004005100164,10193,2
OK0000004005100164,300000005,2
OK0000004005100164,300000207,2
OK0000004005100164,300000242,2
OK0000004005100164,300000243,2
OK0000004005100164,300000329,2
OK0000004005100165,10193,2
OK0000004005100165,300000005,2
OK0000004005100165,300000207,2
OK0000004005100165,300000242,2
OK0000004005100165,300000243,2
OK0000004005100165,300000329,2
OK0000004005100170,10193,2
OK0000004005100170,300000005,2
OK0000004005100170,300000207,2
OK0000004005100170,300000242,2
OK0000004005100170,300000243,2
OK0000004005100170,300000329,2
OK0000004005100171,10193,2
OK0000004005100171,300000005,2
OK0000004005100171,300000207,2
OK0000004005100171,300000242,2
OK0000004005100171,300000243,2
OK0000004005100171,300000329,2
OK0000004005100172,10193,2
OK0000004005100172,300000005,2
OK0000004005100172,300000183,2
OK0000004005100172,300000242,2
OK0000004005100172,300000243,2
OK0000004005100172,300000329,2
OK0000004005100178,10193,2
OK0000004005100178,300000005,2
OK0000004005100178,300000242,2
OK0000004005100178,300000243,2
OK0000004005100178,300000329,2
OK0000004005100179,10193,2
OK0000004005100179,300000005,2
OK0000004005100179,300000207,2
OK0000004005100179,300000242,2
OK0000004005100179,300000243,2
OK0000004005100179,300000329,2
OK0000004005100180,10193,2
OK0000004005100180,300000005,2
OK0000004005100180,300000207,2
OK0000004005100180,300000242,2
OK0000004005100180,300000243,2
OK0000004005100180,300000329,2
OK0000004005100181,10193,2
OK0000004005100181,300000005,2
OK0000004005100181,300000242,2
OK0000004005100181,300000243,2
OK0000004005100181,300000329,2
OK0000004005100182,10193,3
OK0000004005100182,300000005,3
OK0000004005100182,300000242,3
OK0000004005100182,300000243,3
OK0000004005100182,300000329,3
OK0000004005100183,300000005,2
OK0000004005100188,10193,2
OK0000004005100188,300000005,2
OK0000004005100188,300000207,2
OK0000004005100188,300000242,2
OK0000004005100188,300000243,2
OK0000004005100188,300000329,2
OK0000004005100189,10193,2
OK0000004005100189,300000005,2
OK0000004005100189,300000207,2
OK0000004005100189,300000242,2
OK0000004005100189,300000243,2
OK0000004005100189,300000329,2
OK0000004005100190,10193,2
OK0000004005100190,300000005,2
OK0000004005100190,300000207,2
OK0000004005100190,300000242,2
OK0000004005100190,300000243,2
OK0000004005100190,300000329,2
OK0000004005100191,10193,2
OK0000004005100191,300000005,2
OK0000004005100191,300000207,2
OK0000004005100191,300000242,2
OK0000004005100191,300000243,2
OK0000004005100191,300000329,2
OK0000004005100193,10193,2
OK0000004005100193,300000005,2
OK0000004005100193,300000207,2
OK0000004005100193,300000242,2
OK0000004005100193,300000243,2
OK0000004005100193,300000329,2
OK0000004005100194,10193,2
OK0000004005100194,300000005,2
OK0000004005100194,300000207,2
OK0000004005100194,300000242,2
OK0000004005100194,300000243,2
OK0000004005100194,300000329,2
OK0000004005100195,10193,2
OK0000004005100195,300000005,2
OK0000004005100195,300000207,2
OK0000004005100195,300000242,2
OK0000004005100195,300000243,2
OK0000004005100195,300000329,2
OK0000004005100196,10193,2
OK0000004005100196,300000005,2
OK0000004005100196,300000183,2
OK0000004005100196,300000207,2
OK0000004005100196,300000242,2
OK0000004005100196,300000243,2
OK0000004005100196,300000329,2
OK0000004005100197,10193,2
OK0000004005100197,300000005,2
OK0000004005100197,300000207,2
OK0000004005100197,300000242,2
OK0000004005100197,300000243,2
OK0000004005100197,300000329,2
OK0000004005100198,10193,2
OK0000004005100198,300000005,2
OK0000004005100198,300000207,2
OK0000004005100198,300000242,2
OK0000004005100198,300000243,2
OK0000004005100198,300000329,2
OK0000004005100199,10193,4
OK0000004005100199,300000005,4
OK0000004005100199,300000207,3
OK0000004005100199,300000242,4
OK0000004005100199,300000243,4
OK0000004005100199,300000329,4
OK0000004005100200,10193,2
OK0000004005100200,300000005,2
OK0000004005100200,300000207,2
OK0000004005100200,300000242,2
OK0000004005100200,300000243,2
OK0000004005100200,300000329,2
OK0000004005100205,10193,2
OK0000004005100205,300000005,2
OK0000004005100205,300000207,2
OK0000004005100205,300000242,2
OK0000004005100205,300000243,2
OK0000004005100205,300000329,2
OK0000004005100207,10193,2
OK0000004005100207,300000005,2
OK0000004005100207,300000207,2
OK0000004005100207,300000242,2
OK0000004005100207,300000243,2
OK0000004005100207,300000329,2
OK0000004005100209,10193,2
OK0000004005100209,300000005,2
OK0000004005100210,10193,2
OK0000004005100210,300000005,2
OK0000004005100210,300000207,2
OK0000004005100210,300000242,2
OK0000004005100210,300000243,2
OK0000004005100210,300000329,2
OK0000004005100223,10193,2
OK0000004005100223,300000005,2
OK0000004005100223,300000207,2
OK0000004005100223,300000242,2
OK0000004005100223,300000243,2
OK0000004005100223,300000329,2
OK0000004005100224,300000005,2
OK0000004005100224,300000048,2
OK0000004005100224,300000094,2
OK0000004005100224,300000097,2
OK0000004005100224,300000183,2
OK0000004005100224,300000207,2
OK0000004005100225,10193,2
OK0000004005100225,300000005,2
OK0000004005100225,300000207,2
OK0000004005100225,300000242,2
OK0000004005100225,300000243,2
OK0000004005100225,300000329,2
OK0000004005100228,10193,2
OK0000004005100228,300000005,2
OK0000004005100228,300000207,2
OK0000004005100228,300000242,2
OK0000004005100228,300000243,2
OK0000004005100228,300000329,2
OK0000004005100229,10193,2
OK0000004005100229,300000005,2
OK0000004005100229,300000207,2
OK0000004005100229,300000242,2
OK0000004005100229,300000243,2
OK0000004005100229,300000329,2
OK0000004005100231,10193,2
OK0000004005100231,300000005,2
OK0000004005100231,300000207,2
OK0000004005100231,300000242,2
OK0000004005100231,300000243,2
OK0000004005100231,300000329,2
OK0000004005100233,10193,3
OK0000004005100233,300000005,3
OK0000004005100233,300000207,3
OK0000004005100233,300000242,3
OK0000004005100233,300000243,3
OK0000004005100233,300000329,3
OK0000004005100235,10193,2
OK0000004005100235,300000005,2
OK0000004005100235,300000207,2
OK0000004005100235,300000242,2
OK0000004005100235,300000243,2
OK0000004005100235,300000329,2
OK0000004005100237,10193,2
OK0000004005100237,300000005,2
OK0000004005100237,300000207,2
OK0000004005100237,300000242,2
OK0000004005100237,300000243,2
OK0000004005100237,300000329,2
OK0000004005100240,10193,2
OK0000004005100240,300000005,2
OK0000004005100240,300000207,2
OK0000004005100240,300000242,2
OK0000004005100240,300000243,2
OK0000004005100240,300000329,2
OK0000004005100243,10193,2
OK0000004005100243,300000005,2
OK0000004005100243,300000207,2
OK0000004005100243,300000242,2
OK0000004005100243,300000243,2
OK0000004005100243,300000329,2
OK0000004005100244,10193,2
OK0000004005100244,300000005,2
OK0000004005100244,300000207,2
OK0000004005100244,300000242,2
OK0000004005100244,300000243,2
OK0000004005100244,300000329,2
OK0000004005100245,10193,2
OK0000004005100245,300000005,2
OK0000004005100245,300000207,2
OK0000004005100245,300000242,2
OK0000004005100245,300000243,2
OK0000004005100245,300000329,2
OK0000004005100246,10193,2
OK0000004005100246,300000005,2
OK0000004005100246,300000207,2
OK0000004005100246,300000242,2
OK0000004005100246,300000243,2
OK0000004005100246,300000329,2
OK0000004005100255,300000243,2
OK0000004005100255,300000329,2
OK0000004005100256,10193,2
OK0000004005100256,300000005,2
OK0000004005100256,300000207,2
OK0000004005100256,300000242,2
OK0000004005100256,300000243,2
OK0000004005100256,300000329,2
OK0000004005100258,10193,2
OK0000004005100258,300000005,2
OK0000004005100258,300000207,2
OK0000004005100258,300000242,2
OK0000004005100258,300000243,2
OK0000004005100258,300000329,2
OK0000004005100259,10193,2
OK0000004005100259,300000005,2
OK0000004005100259,300000207,2
OK0000004005100259,300000243,2
OK0000004005100259,300000329,2
OK0000004005100262,10193,2
OK0000004005100262,300000005,2
OK0000004005100262,300000207,2
OK0000004005100262,300000242,2
OK0000004005100262,300000243,2
OK0000004005100262,300000329,2
OK0000004005100265,10193,2
OK0000004005100265,300000005,2
OK0000004005100265,300000207,2
OK0000004005100265,300000242,2
OK0000004005100265,300000243,2
OK0000004005100265,300000329,2
OK0000004005100267,10193,3
OK0000004005100267,300000005,3
OK0000004005100267,300000207,3
OK0000004005100267,300000242,3
OK0000004005100267,300000243,3
OK0000004005100267,300000329,3
OK0000004005100269,10193,2
OK0000004005100269,300000005,2
OK0000004005100269,300000207,2
OK0000004005100269,300000242,2
OK0000004005100269,300000243,2
OK0000004005100269,300000329,2
OK0000004005100271,10193,2
OK0000004005100271,300000005,2
OK0000004005100271,300000207,2
OK0000004005100271,300000242,2
OK0000004005100271,300000243,2
OK0000004005100271,300000329,2
OK0000004005100272,10193,2
OK0000004005100272,300000005,2
OK0000004005100272,300000207,2
OK0000004005100272,300000242,2
OK0000004005100272,300000243,2
OK0000004005100272,300000329,2
OK0000004005100273,10193,2
OK0000004005100273,300000005,2
OK0000004005100273,300000207,2
OK0000004005100273,300000242,2
OK0000004005100273,300000243,2
OK0000004005100273,300000329,2
OK0000004005100274,300000183,3
OK0000004005100274,300000207,3
OK0000004005100278,10193,2
OK0000004005100278,300000005,2
OK0000004005100278,300000243,2
OK0000004005100278,300000329,2
OK0000004005100282,10193,2
OK0000004005100282,300000005,2
OK0000004005100282,300000207,2
OK0000004005100282,300000242,2
OK0000004005100282,300000243,2
OK0000004005100282,300000329,2
OK0000004005100283,10193,2
OK0000004005100283,300000005,2
OK0000004005100283,300000207,2
OK0000004005100283,300000242,2
OK0000004005100283,300000243,2
OK0000004005100283,300000329,2
OK0000004005100284,10193,2
OK0000004005100284,300000005,2
OK0000004005100284,300000207,2
OK0000004005100284,300000242,2
OK0000004005100284,300000243,2
OK0000004005100284,300000329,2
OK0000004005100286,10193,2
OK0000004005100286,300000207,2
OK0000004005100286,300000242,2
OK0000004005100286,300000243,2
OK0000004005100286,300000329,2
OK0000004005100287,10193,2
OK0000004005100287,300000005,2
OK0000004005100287,300000207,2
OK0000004005100287,300000242,2
OK0000004005100287,300000243,2
OK0000004005100287,300000329,2
OK0000004005100288,10193,2
OK0000004005100288,300000005,2
OK0000004005100288,300000183,2
OK0000004005100288,300000207,2
OK0000004005100288,300000242,2
OK0000004005100288,300000243,2
OK0000004005100288,300000329,2
OK0000004005100290,10193,2
OK0000004005100290,300000005,2
OK0000004005100290,300000207,2
OK0000004005100290,300000242,2
OK0000004005100290,300000243,2
OK0000004005100290,300000329,2
OK0000004005100291,10193,2
OK0000004005100291,300000005,2
OK0000004005100291,300000242,2
OK0000004005100291,300000243,2
OK0000004005100291,300000329,2
OK0000004005100292,10193,3
OK0000004005100292,300000005,3
OK0000004005100292,300000207,3
OK0000004005100292,300000242,3
OK0000004005100292,300000243,3
OK0000004005100292,300000329,3
OK0000004005100293,10193,2
OK0000004005100293,300000005,2
OK0000004005100293,300000242,2
OK0000004005100293,300000243,2
OK0000004005100293,300000329,2
OK0000004005100294,10193,2
OK0000004005100294,300000005,2
OK0000004005100294,300000242,2
OK0000004005100294,300000243,2
OK0000004005100294,300000329,2
OK0000004005100296,10193,2
OK0000004005100296,300000005,2
OK0000004005100296,300000207,2
OK0000004005100296,300000242,2
OK0000004005100296,300000243,2
OK0000004005100296,300000329,2
OK0000004005100297,10193,2
OK0000004005100297,300000005,2
OK0000004005100297,300000207,2
OK0000004005100297,300000242,2
OK0000004005100297,300000243,2
OK0000004005100297,300000329,2
OK0000004005100298,10193,2
OK0000004005100298,300000005,2
OK0000004005100298,300000207,2
OK0000004005100298,300000242,2
OK0000004005100298,300000243,2
OK0000004005100298,300000329,2
OK0000004005100299,10193,2
OK0000004005100299,300000005,2
OK0000004005100299,300000207,2
OK0000004005100299,300000242,2
OK0000004005100299,300000243,2
OK0000004005100299,300000329,2
OK0000004005100300,10193,2
OK0000004005100300,300000005,2
OK0000004005100300,300000207,2
OK0000004005100300,300000242,2
OK0000004005100300,300000243,2
OK0000004005100300,300000329,2
OK0000004005100301,300000005,3
OK0000004005100302,10193,2
OK0000004005100302,300000005,2
OK0000004005100302,300000183,2
OK0000004005100302,300000207,2
OK0000004005100302,300000242,2
OK0000004005100302,300000243,2
OK0000004005100302,300000329,2
OK0000004005100303,300000005,3
OK0000004005100303,300000207,2
OK0000004005100303,300000242,2
OK0000004005100304,10193,2
OK0000004005100304,300000005,2
OK0000004005100304,300000207,2
OK0000004005100304,300000242,2
OK0000004005100304,300000243,2
OK0000004005100304,300000329,2
OK0000004005100305,10193,2
OK0000004005100305,300000005,2
OK0000004005100305,300000207,2
OK0000004005100305,300000242,2
OK0000004005100305,300000243,2
OK0000004005100305,300000329,2
OK0000004005100306,10193,2
OK0000004005100306,300000005,2
OK0000004005100306,300000207,2
OK0000004005100306,300000242,2
OK0000004005100306,300000243,2
OK0000004005100306,300000329,2
OK0000004005100307,10193,2
OK0000004005100307,300000005,2
OK0000004005100307,300000207,2
OK0000004005100307,300000242,2
OK0000004005100307,300000243,2
OK0000004005100307,300000329,2
OK0000004005100308,10193,2
OK0000004005100308,300000005,2
OK0000004005100308,300000207,2
OK0000004005100308,300000242,2
OK0000004005100308,300000243,2
OK0000004005100308,300000329,2
OK0000004005100313,10193,2
OK0000004005100313,300000005,2
OK0000004005100313,300000242,2
OK0000004005100313,300000243,2
OK0000004005100313,300000329,2
OK0000004005100315,10193,2
OK0000004005100315,300000005,2
OK0000004005100315,300000207,2
OK0000004005100315,300000242,2
OK0000004005100315,300000243,2
OK0000004005100315,300000329,2
OK0000004005100318,10193,2
OK0000004005100318,300000005,2
OK0000004005100318,300000207,2
OK0000004005100318,300000242,2
OK0000004005100318,300000243,2
OK0000004005100318,300000329,2
OK0000004005100319,10193,2
OK0000004005100319,300000005,2
OK0000004005100319,300000207,2
OK0000004005100319,300000242,2
OK0000004005100319,300000243,2
OK0000004005100319,300000329,2
OK0000004005100320,10193,2
OK0000004005100320,300000005,2
OK0000004005100320,300000207,2
OK0000004005100320,300000242,2
OK0000004005100320,300000243,2
OK0000004005100320,300000329,2
OK0000004005100321,10193,2
OK0000004005100321,300000005,2
OK0000004005100321,300000207,2
OK0000004005100321,300000242,2
OK0000004005100321,300000243,2
OK0000004005100321,300000329,2
OK0000004005100323,10193,3
OK0000004005100323,300000005,3
OK0000004005100323,300000207,3
OK0000004005100323,300000243,3
OK0000004005100323,300000329,3
OK0000004005100328,300000005,2
OK0000004005100328,300000207,2
OK0000004005100328,300000242,2
OK0000004005100328,300000243,2
OK0000004005100329,10193,2
OK0000004005100329,300000005,2
OK0000004005100329,300000207,2
OK0000004005100329,300000242,2
OK0000004005100329,300000243,2
OK0000004005100329,300000329,2
OK0000004005100330,10193,2
OK0000004005100330,300000005,2
OK0000004005100330,300000207,2
OK0000004005100330,300000242,2
OK0000004005100330,300000243,2
OK0000004005100330,300000329,2
OK0000004005100332,10193,2
OK0000004005100332,300000005,2
OK0000004005100332,300000207,2
OK0000004005100332,300000242,2
OK0000004005100332,300000243,2
OK0000004005100332,300000329,2
OK0000004005100333,10193,2
OK0000004005100333,300000005,2
OK0000004005100333,300000207,2
OK0000004005100333,300000242,2
OK0000004005100333,300000243,2
OK0000004005100333,300000329,2
OK0000004005100334,10193,2
OK0000004005100334,300000005,2
OK0000004005100334,300000207,2
OK0000004005100334,300000242,2
OK0000004005100334,300000243,2
OK0000004005100334,300000329,2
OK0000004005100335,10193,2
OK0000004005100335,300000005,2
OK0000004005100335,300000207,2
OK0000004005100335,300000242,2
OK0000004005100335,300000243,2
OK0000004005100335,300000329,2
OK0000004005100336,10193,2
OK0000004005100336,300000005,2
OK0000004005100336,300000207,2
OK0000004005100336,300000242,2
OK0000004005100336,300000243,2
